t,Always Explain_mean,Always Explain_std,Always Update_mean,Always Update_std,Always Silent_mean,Always Silent_std,Random_mean,Random_std,Adaptive (TS)_mean,Adaptive (TS)_std
0,0.6166666666666666,0.42295258468165065,0.5166666666666664,0.49553562491061676,0.4666666666666667,0.4988876515698589,0.7299999999999999,0.3944616584663205,0.6749999999999999,0.4302615483633181
1,0.5833333333333334,0.4422166387140532,0.7166666666666662,0.4229525846816507,0.5,0.5,0.5199999999999998,0.4796873982084583,0.5433333333333331,0.4807517261770593
2,0.6500000000000001,0.4000000000000001,0.6166666666666665,0.47140452079103184,0.5333333333333333,0.4988876515698589,0.5416666666666665,0.49008219265298303,0.48333333333333317,0.4751023281591264
3,0.7166666666666669,0.33993463423951903,0.5499999999999997,0.4898979485566356,0.7,0.45825756949558394,0.5216666666666665,0.49154235716659134,0.6049999999999999,0.45631677593531456
4,0.6500000000000001,0.4000000000000001,0.6166666666666664,0.4714045207910317,0.36666666666666664,0.48189440982669857,0.46499999999999986,0.49026353457434835,0.5183333333333332,0.49723960242746373
5,0.6833333333333335,0.3726779962499649,0.6166666666666665,0.4714045207910319,0.36666666666666664,0.48189440982669857,0.5299999999999998,0.48795491595023416,0.5633333333333331,0.4778307464178317
6,0.6833333333333333,0.3726779962499649,0.7499999999999997,0.39999999999999997,0.4666666666666667,0.498887651569859,0.5349999999999999,0.4816897341650535,0.5783333333333331,0.47093582955170815
7,0.7166666666666668,0.3399346342395191,0.5166666666666663,0.4955356249106168,0.4666666666666667,0.4988876515698589,0.4933333333333332,0.4900226752123031,0.6583333333333332,0.44573597067721116
8,0.6833333333333335,0.3726779962499649,0.6166666666666665,0.4714045207910319,0.3333333333333333,0.47140452079103157,0.5183333333333332,0.49673657226161855,0.5016666666666665,0.48588121547921115
9,0.5499999999999997,0.4582575694955839,0.6833333333333331,0.44221663871405353,0.5333333333333333,0.4988876515698589,0.5749999999999997,0.45984598871071314,0.6866666666666666,0.4175191279716682
10,0.6166666666666668,0.4229525846816507,0.7166666666666663,0.4229525846816507,0.3333333333333333,0.4714045207910317,0.6599999999999999,0.41721297518973055,0.6483333333333332,0.44506241759505544
11,0.5166666666666664,0.4714045207910317,0.5166666666666665,0.4955356249106168,0.3,0.45825756949558394,0.6416666666666665,0.44554897473665994,0.6333333333333331,0.4541169697580374
12,0.6833333333333336,0.3726779962499649,0.6499999999999998,0.45825756949558394,0.43333333333333335,0.49553562491061676,0.6749999999999997,0.433541616610601,0.563333333333333,0.4778307464178317
13,0.4833333333333331,0.4818944098266986,0.683333333333333,0.4422166387140533,0.6,0.48989794855663577,0.5716666666666667,0.4758647099987792,0.6466666666666665,0.4523887217377944
14,0.5499999999999997,0.45825756949558394,0.6499999999999997,0.45825756949558394,0.36666666666666664,0.4818944098266985,0.3533333333333332,0.46653569590713584,0.5283333333333332,0.49576259999676814
15,0.6833333333333333,0.3726779962499649,0.7499999999999996,0.39999999999999997,0.5333333333333333,0.4988876515698589,0.43666666666666654,0.4868150458735728,0.5816666666666666,0.46556119063150253
16,0.7166666666666668,0.3399346342395191,0.6166666666666664,0.4714045207910316,0.6,0.48989794855663577,0.43666666666666654,0.49647647365095643,0.7099999999999997,0.4223742416388575
17,0.6500000000000001,0.4000000000000001,0.5499999999999996,0.48989794855663554,0.5333333333333333,0.4988876515698589,0.6033333333333333,0.47292235679396205,0.6316666666666666,0.4612452950678439
18,0.5833333333333334,0.4422166387140533,0.6499999999999997,0.45825756949558394,0.5333333333333333,0.4988876515698589,0.37999999999999984,0.5007660797884245,0.6416666666666665,0.45296860327792643
19,0.65,0.4000000000000001,0.5166666666666665,0.49553562491061676,0.5666666666666667,0.49553562491061676,0.6816666666666665,0.4253397334941668,0.6199999999999999,0.47655010229775424
20,0.6166666666666666,0.42295258468165065,0.5499999999999996,0.48989794855663554,0.5,0.5,0.6233333333333332,0.456021441991005,0.7416666666666666,0.39116989772845356
21,0.5833333333333333,0.4422166387140533,0.5833333333333329,0.48189440982669873,0.3,0.45825756949558394,0.6333333333333332,0.4397600355749586,0.6633333333333333,0.42640617047859697
22,0.6166666666666666,0.42295258468165065,0.6166666666666664,0.4714045207910317,0.36666666666666664,0.48189440982669857,0.5799999999999998,0.4867579823005816,0.6916666666666665,0.409284606220279
23,0.4833333333333331,0.4818944098266986,0.5833333333333329,0.48189440982669884,0.4666666666666667,0.4988876515698589,0.6333333333333331,0.45098657284767235,0.6299999999999998,0.44527145278657454
24,0.5499999999999999,0.45825756949558394,0.6833333333333329,0.44221663871405337,0.5333333333333333,0.4988876515698589,0.5316666666666665,0.47565451981687534,0.5816666666666667,0.46859423337846956
25,0.5833333333333333,0.44221663871405353,0.6833333333333329,0.44221663871405337,0.4666666666666667,0.4988876515698589,0.6366666666666666,0.46078435544430346,0.6633333333333333,0.4151171186812491
