t,Always Explain_mean,Always Explain_std,Always Update_mean,Always Update_std,Always Silent_mean,Always Silent_std,Random_mean,Random_std,Adaptive (TS)_mean,Adaptive (TS)_std
0,0.0,0.0,0.13666666666666674,0.0481894409826699,0.37166666666666676,0.1005678322769706,0.17500000000000002,0.18427786989579983,0.1566666666666667,0.16619934483090545
1,0.0,0.0,0.2766666666666668,0.0667499479816693,0.7633333333333333,0.13960261060914614,0.3333333333333333,0.23955978145107928,0.32333333333333336,0.21860669909426125
2,0.0,0.0,0.3966666666666668,0.06574360974438677,1.1599999999999995,0.19078784028338913,0.4733333333333333,0.27164110309172446,0.49666666666666676,0.2493101593508687
3,0.0,0.0,0.53,0.08225975119502048,1.571666666666666,0.1994506343824345,0.5999999999999998,0.25755258362775807,0.69,0.276405499221705
4,0.0,0.0,0.6566666666666667,0.08825468196582487,1.9383333333333332,0.2590634842830785,0.7949999999999998,0.33250313281732147,0.8916666666666668,0.3425598082411628
5,0.0,0.0,0.8033333333333335,0.09826268648655787,2.3233333333333333,0.2917571288284525,0.9883333333333333,0.35606257252841883,1.1149999999999998,0.4254703279900961
6,0.0,0.0,0.9266666666666669,0.11813363431112904,2.730000000000001,0.32005207909547057,1.1816666666666669,0.4267089822766279,1.303333333333333,0.4404416974911536
7,0.0,0.0,1.0633333333333337,0.10159833769418783,3.1100000000000003,0.3345145736735547,1.3983333333333332,0.4906599863675682,1.5016666666666665,0.5217731520711105
8,0.0,0.0,1.2033333333333338,0.11100550536897816,3.4799999999999995,0.3562770457569971,1.5600000000000003,0.5055360191585428,1.656666666666667,0.5523786945766664
9,0.0,0.0,1.3533333333333337,0.1284090685617216,3.8399999999999994,0.378021163428716,1.7433333333333336,0.5544867496663518,1.8299999999999998,0.5045790324617146
10,0.0,0.0,1.4700000000000004,0.13203534880225584,4.258333333333334,0.4031301140933147,1.8183333333333336,0.5676682325286683,1.9933333333333334,0.5168386810429558
11,0.0,0.0,1.610000000000001,0.13503086067019404,4.628333333333333,0.4464085074856389,1.9950000000000003,0.5941871197975712,2.141666666666667,0.581102878632997
12,0.0,0.0,1.7433333333333347,0.1308519095092703,5.006666666666669,0.45547289222911586,2.1800000000000006,0.6496922348312315,2.3033333333333337,0.5852255025961266
13,0.0,0.0,1.8766666666666671,0.13828312341794377,5.3883333333333345,0.494584561919283,2.4150000000000005,0.6928383649885447,2.473333333333334,0.6552014109332253
14,0.0,0.0,2.0000000000000013,0.1505545305418164,5.786666666666667,0.519925208296561,2.571666666666667,0.7165523164586254,2.651666666666667,0.6632600462027612
15,0.0,0.0,2.133333333333335,0.1659986613065166,6.166666666666668,0.5263606706010204,2.751666666666666,0.772602024906024,2.7766666666666664,0.6904990144010987
16,0.0,0.0,2.270000000000001,0.18284784202536658,6.533333333333333,0.5411920998027311,2.931666666666666,0.8122482515969006,2.9666666666666672,0.7470311610338324
17,0.0,0.0,2.4066666666666676,0.1730767331432958,6.906666666666665,0.5774561070380639,3.1349999999999993,0.8271587916879484,3.088333333333334,0.7867319888133582
18,0.0,0.0,2.540000000000002,0.17813852287849877,7.281666666666667,0.6031146012344774,3.324999999999999,0.8394194422337381,3.2833333333333337,0.8250589204549105
19,0.0,0.0,2.6900000000000017,0.1813835714721708,7.691666666666666,0.5762064637687512,3.5149999999999997,0.8279643712141241,3.3983333333333343,0.8337149126383404
20,0.0,0.0,2.8133333333333344,0.19102065042525895,8.088333333333333,0.58518990270016,3.6783333333333337,0.8804055252489553,3.53,0.8290154803540563
