t,Always Explain_mean,Always Explain_std,Always Update_mean,Always Update_std,Always Silent_mean,Always Silent_std,Random_mean,Random_std,Adaptive (TS)_mean,Adaptive (TS)_std
71,0.7166666666666668,0.3399346342395191,0.6166666666666665,0.47140452079103184,0.26666666666666666,0.4422166387140533,0.4416666666666665,0.47750799876953776,0.49833333333333313,0.45979766081276313
72,0.6833333333333333,0.3726779962499649,0.5833333333333329,0.4818944098266987,0.26666666666666666,0.44221663871405337,0.5933333333333333,0.455655815525515,0.7150000000000001,0.34908212978228115
73,0.7500000000000002,0.30000000000000004,0.5499999999999997,0.48989794855663554,0.3333333333333333,0.47140452079103157,0.5316666666666665,0.4577996893353638,0.725,0.3769946949228862
74,0.6500000000000001,0.4000000000000001,0.38333333333333314,0.49553562491061703,0.26666666666666666,0.4422166387140533,0.4783333333333332,0.45801807339400424,0.5866666666666663,0.46096517101500084
75,0.7166666666666669,0.33993463423951903,0.4833333333333331,0.4988876515698589,0.16666666666666666,0.3726779962499649,0.5716666666666665,0.47340668445733736,0.6349999999999999,0.4239005386487101
76,0.7500000000000002,0.3,0.6166666666666665,0.4714045207910319,0.5,0.5,0.3683333333333333,0.4763547930785298,0.5599999999999998,0.4662617290749907
77,0.7166666666666668,0.33993463423951914,0.5166666666666664,0.49553562491061676,0.16666666666666666,0.3726779962499649,0.43833333333333324,0.4636240095402978,0.5783333333333331,0.45491452188540005
78,0.6166666666666667,0.42295258468165065,0.6166666666666664,0.4714045207910317,0.36666666666666664,0.48189440982669857,0.5599999999999998,0.4601449047129973,0.6349999999999999,0.4119364837771311
79,0.6166666666666666,0.4229525846816506,0.4833333333333332,0.498887651569859,0.36666666666666664,0.4818944098266985,0.4533333333333332,0.4759084879353266,0.6699999999999999,0.3837533930360312
80,0.65,0.4,0.5499999999999997,0.4898979485566356,0.3,0.45825756949558394,0.5633333333333331,0.4631294515455575,0.5699999999999997,0.4417012565071555
81,0.6833333333333336,0.3726779962499649,0.6499999999999997,0.45825756949558394,0.3333333333333333,0.4714045207910316,0.41499999999999987,0.4571925196238451,0.7266666666666666,0.3600308628745906
82,0.5499999999999999,0.45825756949558394,0.5833333333333329,0.48189440982669873,0.2,0.4,0.3866666666666666,0.4686742531391665,0.5066666666666664,0.48230925993829127
